timestamp,mouse_id,zone_idx,event
2025-09-05T14:01:33,DE10AD,8,enter
2025-09-05T14:01:33,6C0F89,3,enter
2025-09-05T14:01:33,FCBE16,3,enter
2025-09-05T14:01:33,5D604F,5,enter
2025-09-05T14:01:33,68C945,4,enter
2025-09-05T14:01:33,8341A6,8,enter
2025-09-05T14:01:33,2734D8,1,enter
2025-09-05T14:01:33,3D6137,1,enter
2025-09-05T14:01:33,05EA48,0,enter
2025-09-05T14:01:33,6C0F89,3,leave
2025-09-05T14:01:33,6C0F89,0,enter
2025-09-05T14:01:33,82A379,14,enter
2025-09-05T14:01:33,A8EB9F,4,enter
2025-09-05T14:01:33,DE10AD,8,leave
2025-09-05T14:01:33,FCBE16,3,leave
2025-09-05T14:01:33,5D604F,5,leave
2025-09-05T14:01:33,68C945,4,leave
2025-09-05T14:01:34,02BAA5,4,enter
2025-09-05T14:01:34,6C0F89,0,leave
2025-09-05T14:01:34,6C0F89,2,enter
2025-09-05T14:01:34,8341A6,8,leave
2025-09-05T14:01:34,2734D8,1,leave
2025-09-05T14:01:34,3D6137,1,leave
2025-09-05T14:01:34,05EA48,0,leave
2025-09-05T14:01:34,82A379,14,leave
2025-09-05T14:01:34,A8EB9F,4,leave
2025-09-05T14:01:35,02BAA5,4,leave
2025-09-05T14:01:35,6C0F89,2,leave
2025-09-05T15:36:13,0C7EFB,0,enter
2025-09-05T15:36:13,0047A6,14,enter
2025-09-05T15:36:13,AA0EBF,14,enter
2025-09-05T15:36:13,2C8BD1,8,enter
2025-09-05T15:36:13,03988E,4,enter
2025-09-05T15:36:13,1D1CC6,5,enter
2025-09-05T15:36:14,2C8BD1,8,leave
2025-09-05T15:36:14,2C8BD1,12,enter
2025-09-05T15:36:14,F6507C,10,enter
2025-09-05T15:36:14,0047A6,14,leave
2025-09-05T15:36:14,0047A6,0,enter
2025-09-05T15:36:14,49B9E3,14,enter
2025-09-05T15:36:14,F735E2,1,enter
2025-09-05T15:36:14,C87534,1,enter
2025-09-05T15:36:14,20D665,6,enter
2025-09-05T15:36:14,DC35C5,9,enter
2025-09-05T15:36:14,0C7EFB,0,leave
2025-09-05T15:36:14,AA0EBF,14,leave
2025-09-05T15:36:14,03988E,4,leave
2025-09-05T15:36:14,1D1CC6,5,leave
2025-09-05T15:36:14,AA0EBF,10,enter
2025-09-05T15:36:14,1D1CC6,9,enter
2025-09-05T15:36:14,F6507C,10,leave
2025-09-05T15:36:14,F6507C,14,enter
2025-09-05T15:36:14,0047A6,0,leave
2025-09-05T15:36:14,0047A6,2,enter
2025-09-05T15:36:14,2C8BD1,12,leave
2025-09-05T15:36:14,49B9E3,14,leave
2025-09-05T15:36:14,F735E2,1,leave
2025-09-05T15:36:14,C87534,1,leave
2025-09-05T15:36:14,20D665,6,leave
2025-09-05T15:36:14,DC35C5,9,leave
2025-09-05T15:36:15,49B9E3,7,enter
2025-09-05T15:36:15,6C1BB6,4,enter
2025-09-05T15:36:15,1D1CC6,9,leave
2025-09-05T15:36:15,1D1CC6,0,enter
2025-09-05T15:36:15,0047A6,2,leave
2025-09-05T15:36:15,0047A6,8,enter
2025-09-05T15:36:15,E7B346,11,enter
2025-09-05T15:36:15,20D665,11,enter
2025-09-05T15:36:15,DC35C5,1,enter
2025-09-05T15:36:15,AA0EBF,10,leave
2025-09-05T15:36:15,F6507C,14,leave
