timestamp;mouse_id;zone_idx;event
2025-11-09T00:00:02;Souris-06;7;enter
2025-11-09T00:00:02;Souris-03;4;leave
2025-11-09T00:00:02;Souris-05;4;leave
2025-11-09T00:00:03;Souris-02;0;enter
2025-11-09T00:00:03;Souris-06;7;leave
2025-11-09T00:00:04;Souris-08;1;enter
2025-11-09T00:00:04;Souris-02;0;leave
2025-11-09T00:00:05;Souris-04;2;enter
2025-11-09T00:00:05;Souris-08;1;leave
2025-11-09T00:00:06;Souris-03;3;enter
2025-11-09T00:00:06;Souris-04;2;leave
2025-11-09T00:00:07;Souris-01;4;enter
2025-11-09T00:00:07;Souris-03;3;leave
2025-11-09T00:00:08;Souris-07;5;enter
2025-11-09T00:00:08;Souris-01;4;leave
2025-11-09T00:00:09;Souris-05;6;enter
2025-11-09T00:00:09;Souris-07;5;leave
2025-11-09T00:00:11;Souris-06;0;enter
2025-11-09T00:00:11;Souris-08;0;enter
2025-11-09T00:00:11;Souris-05;6;leave
2025-11-09T00:00:13;Souris-07;2;enter
2025-11-09T00:00:13;Souris-06;0;leave
2025-11-09T00:00:13;Souris-08;0;leave
2025-11-09T00:00:14;Souris-02;3;enter
2025-11-09T00:00:14;Souris-04;3;enter
2025-11-09T00:00:14;Souris-07;2;leave
2025-11-09T00:00:16;Souris-03;5;enter
2025-11-09T00:00:16;Souris-05;5;enter
2025-11-09T00:00:16;Souris-02;3;leave
2025-11-09T00:00:16;Souris-04;3;leave
2025-11-09T00:00:17;Souris-08;6;enter
2025-11-09T00:00:17;Souris-03;5;leave
2025-11-09T00:00:17;Souris-05;5;leave
2025-11-09T00:00:19;Souris-01;0;enter
2025-11-09T00:00:19;Souris-08;6;leave
2025-11-09T00:00:22;Souris-02;3;enter
2025-11-09T00:00:22;Souris-06;3;enter
2025-11-09T00:00:22;Souris-01;0;leave
2025-11-09T00:00:23;Souris-01;4;enter
2025-11-09T00:00:23;Souris-02;3;leave
2025-11-09T00:00:23;Souris-06;3;leave
2025-11-09T00:00:24;Souris-02;5;enter
2025-11-09T00:00:24;Souris-01;4;leave
2025-11-09T00:00:25;Souris-08;6;enter
2025-11-09T00:00:25;Souris-02;5;leave
2025-11-09T00:00:26;Souris-04;7;enter
2025-11-09T00:00:26;Souris-08;6;leave
2025-11-09T00:00:27;Souris-03;0;enter
2025-11-09T00:00:27;Souris-07;0;enter
2025-11-09T00:00:27;Souris-04;7;leave
2025-11-09T00:00:29;Souris-05;2;enter
2025-11-09T00:00:29;Souris-03;0;leave
2025-11-09T00:00:29;Souris-07;0;leave
2025-11-09T00:00:30;Souris-06;3;enter
2025-11-09T00:00:30;Souris-05;2;leave
2025-11-09T00:00:31;Souris-01;4;enter
2025-11-09T00:00:31;Souris-08;4;enter
2025-11-09T00:00:31;Souris-06;3;leave
2025-11-09T00:00:32;Souris-06;5;enter
2025-11-09T00:00:32;Souris-01;4;leave
2025-11-09T00:00:32;Souris-08;4;leave
2025-11-09T00:00:33;Souris-01;6;enter
2025-11-09T00:00:33;Souris-06;5;leave
2025-11-09T00:00:36;Souris-04;1;enter
2025-11-09T00:00:36;Souris-07;1;enter
2025-11-09T00:00:36;Souris-01;6;leave
2025-11-09T00:00:38;Souris-02;3;enter
2025-11-09T00:00:38;Souris-03;3;enter
2025-11-09T00:00:38;Souris-04;1;leave
2025-11-09T00:00:38;Souris-07;1;leave
2025-11-09T00:00:40;Souris-05;5;enter
2025-11-09T00:00:40;Souris-06;5;enter
2025-11-09T00:00:40;Souris-07;5;enter
2025-11-09T00:00:40;Souris-02;3;leave
2025-11-09T00:00:40;Souris-03;3;leave
2025-11-09T00:00:41;Souris-01;6;enter
2025-11-09T00:00:41;Souris-04;6;enter
2025-11-09T00:00:41;Souris-08;6;enter
2025-11-09T00:00:41;Souris-05;5;leave
2025-11-09T00:00:41;Souris-06;5;leave
2025-11-09T00:00:41;Souris-07;5;leave
2025-11-09T00:00:42;Souris-03;7;enter
2025-11-09T00:00:42;Souris-05;7;enter
2025-11-09T00:00:42;Souris-01;6;leave
2025-11-09T00:00:42;Souris-04;6;leave
2025-11-09T00:00:42;Souris-08;6;leave
2025-11-09T00:00:43;Souris-01;0;enter
2025-11-09T00:00:43;Souris-02;0;enter
2025-11-09T00:00:43;Souris-06;0;enter
2025-11-09T00:00:43;Souris-03;7;leave
2025-11-09T00:00:43;Souris-05;7;leave
2025-11-09T00:00:49;Souris-07;6;enter
2025-11-09T00:00:49;Souris-01;0;leave
2025-11-09T00:00:49;Souris-02;0;leave
2025-11-09T00:00:49;Souris-06;0;leave
2025-11-09T00:00:50;Souris-03;7;enter
2025-11-09T00:00:50;Souris-05;7;enter
2025-11-09T00:00:50;Souris-08;7;enter
2025-11-09T00:00:50;Souris-07;6;leave
2025-11-09T00:00:51;Souris-01;0;enter
2025-11-09T00:00:51;Souris-02;0;enter
2025-11-09T00:00:51;Souris-06;0;enter
2025-11-09T00:00:51;Souris-03;7;leave
2025-11-09T00:00:51;Souris-05;7;leave
2025-11-09T00:00:51;Souris-08;7;leave
2025-11-09T00:00:52;Souris-06;0;leave
2025-11-09T00:00:52;Souris-06;1;enter
2025-11-09T00:00:52;Souris-01;0;leave
2025-11-09T00:00:52;Souris-02;0;leave
2025-11-09T00:00:55;Souris-03;4;enter
2025-11-09T00:00:55;Souris-04;4;enter
2025-11-09T00:00:55;Souris-06;1;leave
2025-11-09T00:00:57;Souris-02;6;enter
2025-11-09T00:00:57;Souris-03;4;leave
2025-11-09T00:00:57;Souris-04;4;leave
2025-11-09T00:00:59;Souris-04;0;enter
2025-11-09T00:00:59;Souris-05;0;enter
2025-11-09T00:00:59;Souris-02;6;leave
2025-11-09T00:01:00;Souris-06;1;enter
2025-11-09T00:01:00;Souris-04;0;leave
