timestamp;mouse_id;zone_idx;event
2025-11-12T00:39:00;Souris-01;1;enter
2025-11-12T00:39:00;Souris-01;1;stay
2025-11-12T00:39:00;Souris-02;6;enter
2025-11-12T00:39:00;Souris-04;1;enter
2025-11-12T00:39:00;Souris-06;6;enter
2025-11-12T00:39:00;Souris-03;3;enter
2025-11-12T00:39:00;Souris-07;7;enter
2025-11-12T00:39:00;Souris-05;7;enter
2025-11-12T00:39:00;Souris-08;7;enter
2025-11-12T00:39:01;Souris-01;1;leave
2025-11-12T00:39:01;Souris-01;2;enter
2025-11-12T00:39:01;Souris-04;1;leave
2025-11-12T00:39:01;Souris-04;2;enter
2025-11-12T00:39:01;Souris-05;7;stay
2025-11-12T00:39:01;Souris-08;7;stay
2025-11-12T00:39:01;Souris-02;6;leave
2025-11-12T00:39:01;Souris-02;7;enter
2025-11-12T00:39:01;Souris-06;6;leave
2025-11-12T00:39:01;Souris-06;5;enter
2025-11-12T00:39:01;Souris-07;7;stay
2025-11-12T00:39:01;Souris-03;3;leave
2025-11-12T00:39:01;Souris-02;7;stay
2025-11-12T00:39:01;Souris-01;2;stay
2025-11-12T00:39:01;Souris-03;3;enter
2025-11-12T00:39:01;Souris-04;2;stay
2025-11-12T00:39:01;Souris-06;5;stay
2025-11-12T00:39:01;Souris-07;7;leave
2025-11-12T00:39:01;Souris-07;6;enter
2025-11-12T00:39:02;Souris-02;7;leave
2025-11-12T00:39:02;Souris-02;6;enter
2025-11-12T00:39:02;Souris-05;7;leave
2025-11-12T00:39:02;Souris-05;6;enter
2025-11-12T00:39:02;Souris-07;6;stay
2025-11-12T00:39:02;Souris-08;7;leave
2025-11-12T00:39:02;Souris-08;6;enter
2025-11-12T00:39:02;Souris-03;3;leave
2025-11-12T00:39:02;Souris-03;2;enter
2025-11-12T00:39:02;Souris-01;2;leave
2025-11-12T00:39:02;Souris-04;2;leave
2025-11-12T00:39:03;Souris-01;2;enter
2025-11-12T00:39:03;Souris-04;2;enter
2025-11-12T00:39:03;Souris-02;6;leave
2025-11-12T00:39:03;Souris-02;1;enter
2025-11-12T00:39:03;Souris-05;6;leave
2025-11-12T00:39:03;Souris-05;1;enter
2025-11-12T00:39:03;Souris-08;6;leave
2025-11-12T00:39:03;Souris-08;1;enter
2025-11-12T00:39:03;Souris-03;2;leave
2025-11-12T00:39:03;Souris-03;3;enter
2025-11-12T00:39:03;Souris-02;1;stay
2025-11-12T00:39:03;Souris-05;1;stay
2025-11-12T00:39:03;Souris-08;1;stay
2025-11-12T00:39:03;Souris-03;3;leave
2025-11-12T00:39:03;Souris-03;2;enter
2025-11-12T00:39:03;Souris-01;2;leave
2025-11-12T00:39:03;Souris-04;2;leave
2025-11-12T00:39:04;Souris-02;1;leave
2025-11-12T00:39:04;Souris-02;0;enter
2025-11-12T00:39:04;Souris-05;1;leave
2025-11-12T00:39:04;Souris-05;0;enter
2025-11-12T00:39:04;Souris-07;6;leave
2025-11-12T00:39:04;Souris-07;5;enter
2025-11-12T00:39:04;Souris-08;1;leave
2025-11-12T00:39:04;Souris-08;0;enter
2025-11-12T00:39:04;Souris-01;2;enter
2025-11-12T00:39:04;Souris-04;2;enter
2025-11-12T00:39:04;Souris-03;2;leave
2025-11-12T00:39:04;Souris-03;4;enter
2025-11-12T00:39:05;Souris-02;0;leave
2025-11-12T00:39:05;Souris-02;2;enter
2025-11-12T00:39:05;Souris-05;0;leave
2025-11-12T00:39:05;Souris-05;2;enter
2025-11-12T00:39:05;Souris-08;0;leave
2025-11-12T00:39:05;Souris-08;2;enter
2025-11-12T00:39:05;Souris-03;4;leave
2025-11-12T00:39:05;Souris-03;3;enter
2025-11-12T00:39:05;Souris-07;5;stay
2025-11-12T00:39:05;Souris-01;2;leave
2025-11-12T00:39:05;Souris-04;2;leave
2025-11-12T00:39:05;Souris-07;5;leave
2025-11-12T00:39:05;Souris-07;7;enter
2025-11-12T00:39:05;Souris-02;2;stay
2025-11-12T00:39:05;Souris-05;2;stay
2025-11-12T00:39:05;Souris-08;2;stay
2025-11-12T00:39:05;Souris-01;2;enter
2025-11-12T00:39:05;Souris-04;2;enter
2025-11-12T00:39:05;Souris-03;3;leave
2025-11-12T00:39:06;Souris-06;5;leave
2025-11-12T00:39:06;Souris-06;4;enter
2025-11-12T00:39:06;Souris-07;7;leave
2025-11-12T00:39:06;Souris-07;4;enter
2025-11-12T00:39:06;Souris-01;2;leave
2025-11-12T00:39:06;Souris-01;3;enter
2025-11-12T00:39:06;Souris-03;3;enter
2025-11-12T00:39:06;Souris-04;2;leave
2025-11-12T00:39:06;Souris-04;3;enter
2025-11-12T00:39:06;Souris-02;2;leave
2025-11-12T00:39:06;Souris-05;2;leave
2025-11-12T00:39:06;Souris-08;2;leave
2025-11-12T00:39:06;Souris-06;4;stay
2025-11-12T00:39:06;Souris-02;1;enter
2025-11-12T00:39:06;Souris-05;1;enter
2025-11-12T00:39:06;Souris-07;4;leave
2025-11-12T00:39:06;Souris-07;7;enter
2025-11-12T00:39:06;Souris-08;1;enter
2025-11-12T00:39:06;Souris-01;3;leave
2025-11-12T00:39:06;Souris-01;2;enter
2025-11-12T00:39:06;Souris-04;3;leave
2025-11-12T00:39:06;Souris-04;2;enter
2025-11-12T00:39:06;Souris-03;3;stay
2025-11-12T00:39:07;Souris-07;7;stay
2025-11-12T00:39:07;Souris-01;2;stay
2025-11-12T00:39:07;Souris-04;2;stay
2025-11-12T00:39:07;Souris-03;3;leave
2025-11-12T00:39:07;Souris-03;4;enter
2025-11-12T00:39:07;Souris-02;1;leave
2025-11-12T00:39:07;Souris-05;1;leave
2025-11-12T00:39:07;Souris-08;1;leave
2025-11-12T00:39:08;Souris-02;0;enter
2025-11-12T00:39:08;Souris-05;0;enter
2025-11-12T00:39:08;Souris-08;0;enter
2025-11-12T00:39:08;Souris-03;4;leave
2025-11-12T00:39:08;Souris-03;3;enter
2025-11-12T00:39:08;Souris-06;4;leave
2025-11-12T00:39:08;Souris-06;3;enter
2025-11-12T00:39:08;Souris-02;0;leave
2025-11-12T00:39:08;Souris-02;2;enter
2025-11-12T00:39:08;Souris-05;0;leave
2025-11-12T00:39:08;Souris-05;2;enter
2025-11-12T00:39:08;Souris-08;0;leave
2025-11-12T00:39:08;Souris-08;2;enter
2025-11-12T00:39:08;Souris-03;3;leave
2025-11-12T00:39:09;Souris-06;3;stay
2025-11-12T00:39:09;Souris-07;7;leave
2025-11-12T00:39:09;Souris-07;6;enter
2025-11-12T00:39:09;Souris-02;2;leave
2025-11-12T00:39:09;Souris-02;1;enter
2025-11-12T00:39:09;Souris-05;2;leave
2025-11-12T00:39:09;Souris-05;1;enter
2025-11-12T00:39:09;Souris-08;2;leave
2025-11-12T00:39:09;Souris-08;1;enter
2025-11-12T00:39:10;Souris-06;3;leave
2025-11-12T00:39:10;Souris-06;4;enter
2025-11-12T00:39:10;Souris-07;6;leave
2025-11-12T00:39:10;Souris-07;0;enter
2025-11-12T00:39:10;Souris-02;1;leave
2025-11-12T00:39:10;Souris-02;0;enter
2025-11-12T00:39:10;Souris-05;1;leave
2025-11-12T00:39:10;Souris-05;0;enter
2025-11-12T00:39:10;Souris-08;1;leave
2025-11-12T00:39:10;Souris-08;0;enter
2025-11-12T00:39:10;Souris-04;2;leave
2025-11-12T00:39:10;Souris-04;3;enter
