timestamp;mouse_id;zone_idx;event
2025-11-14T02:48:46;Souris-03;0;enter
2025-11-14T02:48:46;Souris-01;0;enter
2025-11-14T02:48:46;Souris-02;0;enter
2025-11-14T02:48:46;Souris-03;0;stay
2025-11-14T02:48:46;Souris-04;0;enter
2025-11-14T02:48:46;Souris-05;0;enter
2025-11-14T02:48:46;Souris-06;0;enter
2025-11-14T02:48:46;Souris-07;0;enter
2025-11-14T02:48:46;Souris-08;0;enter
2025-11-14T02:48:47;Souris-01;0;stay
2025-11-14T02:48:47;Souris-02;0;stay
2025-11-14T02:48:47;Souris-04;0;stay
2025-11-14T02:48:47;Souris-05;0;stay
2025-11-14T02:48:47;Souris-06;0;stay
2025-11-14T02:48:47;Souris-07;0;stay
2025-11-14T02:48:47;Souris-08;0;stay
2025-11-14T02:49:01;Souris-01;0;leave
2025-11-14T03:00:20;Souris-02;1;enter
2025-11-14T03:00:21;Souris-03;2;enter
2025-11-14T03:00:21;Souris-04;3;enter
2025-11-14T03:00:21;Souris-05;4;enter
2025-11-14T03:00:21;Souris-06;5;enter
2025-11-14T03:00:21;Souris-07;6;enter
2025-11-14T03:00:21;Souris-08;7;enter
2025-11-14T03:00:21;Souris-01;0;enter
2025-11-14T03:00:21;Souris-02;1;stay
2025-11-14T03:00:21;Souris-01;0;stay
2025-11-14T03:00:21;Souris-03;2;stay
2025-11-14T03:00:21;Souris-04;3;stay
2025-11-14T03:00:21;Souris-05;4;stay
2025-11-14T03:00:21;Souris-06;5;stay
2025-11-14T03:00:21;Souris-07;6;stay
2025-11-14T03:00:21;Souris-08;7;stay
2025-11-14T03:00:22;Souris-07;6;leave
2025-11-14T03:00:22;Souris-07;5;enter
2025-11-14T03:00:23;Souris-07;5;stay
2025-11-14T03:00:24;Souris-04;3;leave
2025-11-14T03:00:24;Souris-04;1;enter
2025-11-14T03:00:24;Souris-02;1;leave
2025-11-14T03:00:24;Souris-02;4;enter
2025-11-14T03:00:24;Souris-04;1;stay
2025-11-14T03:00:25;Souris-08;7;leave
2025-11-14T03:00:25;Souris-08;2;enter
2025-11-14T03:00:25;Souris-01;0;leave
2025-11-14T03:00:25;Souris-01;4;enter
2025-11-14T03:00:25;Souris-02;4;stay
2025-11-14T03:00:25;Souris;5;enter
2025-11-14T03:00:25;Souris-03;2;leave
2025-11-14T03:00:25;Souris-03;6;enter
2025-11-14T03:00:26;Souris-08;2;stay
2025-11-14T03:00:26;Souris-01;4;stay
2025-11-14T03:00:26;Souris-03;6;stay
2025-11-14T03:00:26;Souris;5;leave
2025-11-14T03:00:27;Souris-05;4;leave
2025-11-14T03:00:27;Souris-05;6;enter
2025-11-14T03:00:27;Souris-06;5;leave
2025-11-14T03:00:27;Souris-06;4;enter
2025-11-14T03:00:27;Souris-05;6;stay
2025-11-14T03:00:28;Souris-06;4;stay
2025-11-14T03:00:31;Souris-07;5;leave
2025-11-14T03:00:32;Souris-07;5;enter
2025-11-14T03:00:32;Souris-07;5;stay
2025-11-14T03:00:36;Souris-07;5;leave
2025-11-14T03:00:36;Souris-07;6;enter
2025-11-14T03:00:36;Souris-07;6;stay
2025-11-14T03:00:36;Souris-01;4;leave
2025-11-14T03:00:36;Souris-01;0;enter
2025-11-14T03:00:36;Souris-02;4;leave
2025-11-14T03:00:36;Souris-02;0;enter
2025-11-14T03:07:46;Souris-01;0;enter
2025-11-14T03:07:46;Souris-02;1;enter
2025-11-14T03:07:46;Souris-03;2;enter
2025-11-14T03:07:46;Souris-04;3;enter
2025-11-14T03:07:46;Souris-05;4;enter
2025-11-14T03:07:46;Souris-06;5;enter
2025-11-14T03:07:46;Souris-07;6;enter
2025-11-14T03:07:46;Souris-08;7;enter
2025-11-14T03:07:47;Souris-04;3;stay
2025-11-14T03:07:47;Souris-05;4;stay
2025-11-14T03:07:47;Souris-06;5;stay
2025-11-14T03:07:47;Souris-07;6;stay
2025-11-14T03:07:47;Souris-08;7;stay
2025-11-14T03:07:47;Souris-01;0;stay
2025-11-14T03:07:47;Souris-02;1;stay
2025-11-14T03:07:47;Souris-03;2;stay
2025-11-14T03:07:50;Souris-01;0;leave
2025-11-14T03:07:50;Souris-01;1;enter
2025-11-14T03:07:50;Souris-01;1;stay
2025-11-14T03:07:50;Souris-04;3;leave
2025-11-14T03:07:50;Souris-04;6;enter
2025-11-14T03:07:51;Souris-02;1;leave
2025-11-14T03:07:51;Souris-02;2;enter
2025-11-14T03:07:51;Souris-03;2;leave
2025-11-14T03:07:51;Souris-03;0;enter
2025-11-14T03:07:51;Souris-04;6;stay
2025-11-14T03:07:52;Souris-03;0;stay
2025-11-14T03:07:52;Souris-07;6;leave
2025-11-14T03:07:52;Souris-07;0;enter
2025-11-14T03:07:52;Souris-02;2;stay
2025-11-14T03:07:52;Souris-07;0;stay
2025-11-14T03:07:53;Souris-08;7;leave
2025-11-14T03:07:53;Souris-08;1;enter
2025-11-14T03:07:53;Souris-06;5;leave
2025-11-14T03:07:53;Souris-06;3;enter
2025-11-14T03:07:53;Souris-08;1;stay
2025-11-14T03:07:53;Souris-05;4;leave
2025-11-14T03:07:53;Souris-05;3;enter
2025-11-14T03:07:53;Souris-06;3;stay
2025-11-14T03:07:54;Souris-05;3;stay
