timestamp;mouse_id;zone_idx;event
2025-10-30T21:39:55;C26F40;2;enter
2025-10-30T21:39:55;7C00C5;12;enter
2025-10-30T21:39:55;F77499;8;enter
2025-10-30T21:39:55;849425;0;enter
2025-10-30T21:39:55;DB3CF3;1;enter
2025-10-30T21:39:55;118012;2;enter
2025-10-30T21:39:55;C26F40;2;leave
2025-10-30T21:39:55;7C00C5;12;leave
2025-10-30T21:39:56;FA24AF;12;enter
2025-10-30T21:39:56;7C00C5;2;enter
2025-10-30T21:39:56;759479;1;enter
2025-10-30T21:39:56;F4E5E3;1;enter
2025-10-30T21:39:56;DD8DAE;10;enter
2025-10-30T21:39:56;F77499;8;leave
2025-10-30T21:39:56;849425;0;leave
2025-10-30T21:39:56;DB3CF3;1;leave
2025-10-30T21:39:56;118012;2;leave
2025-10-30T21:39:56;FA24AF;12;leave
2025-10-30T21:39:56;FA24AF;3;enter
2025-10-30T21:39:56;7C00C5;2;leave
2025-10-30T21:39:56;759479;1;leave
2025-10-30T21:39:56;F4E5E3;1;leave
2025-10-30T21:39:56;DD8DAE;10;leave
2025-10-30T21:39:57;169202;7;enter
2025-10-30T21:39:57;FA24AF;3;leave
2025-10-30T21:39:57;FA24AF;13;enter
2025-10-30T21:39:57;F4E5E3;0;enter
2025-10-30T21:39:57;DD8DAE;9;enter
2025-10-30T21:39:58;629936;2;enter
2025-10-30T21:39:58;D74CDA;2;enter
2025-10-30T21:39:58;FA24AF;13;leave
2025-10-30T21:39:58;FA24AF;11;enter
2025-10-30T21:39:58;2ED4C2;9;enter
2025-10-30T21:39:58;04463D;3;enter
2025-10-30T21:39:58;759479;6;enter
2025-10-30T21:39:58;169202;7;leave
2025-10-30T21:39:58;F4E5E3;0;leave
2025-10-30T21:39:58;DD8DAE;9;leave
2025-10-30T21:39:58;629936;2;leave
2025-10-30T21:39:58;D74CDA;2;leave
2025-10-30T21:39:58;FA24AF;11;leave
2025-10-30T21:39:58;2ED4C2;9;leave
2025-10-30T21:39:58;04463D;3;leave
2025-10-30T21:39:58;759479;6;leave
2025-10-30T21:39:59;DB3CF3;2;enter
2025-10-30T21:39:59;169202;1;enter
2025-10-30T21:39:59;B73ABA;11;enter
2025-10-30T21:39:59;303749;12;enter
2025-10-30T21:39:59;DB3CF3;2;leave
2025-10-30T21:39:59;169202;1;leave
2025-10-30T21:39:59;B73ABA;11;leave
2025-10-30T21:40:00;7C00C5;1;enter
2025-10-30T21:40:00;303749;12;leave
