timestamp;mouse_id;zone_idx;event
2025-11-05T15:27:25;99A48C;8;enter
2025-11-05T15:27:25;AC99FF;4;enter
2025-11-05T15:27:25;FB5A47;4;enter
2025-11-05T15:27:25;63B561;10;enter
2025-11-05T15:27:25;BB3F88;5;enter
2025-11-05T15:27:25;ECE72C;11;enter
2025-11-05T15:27:25;94E1D2;6;enter
2025-11-05T15:27:25;4BE199;6;enter
2025-11-05T15:27:25;4A853D;9;enter
2025-11-05T15:27:25;8E10D0;14;enter
2025-11-05T15:27:26;C40E44;14;enter
2025-11-05T15:27:26;AC99FF;4;leave
2025-11-05T15:27:26;AC99FF;14;enter
2025-11-05T15:27:26;AAA161;7;enter
2025-11-05T15:27:26;962BEE;7;enter
2025-11-05T15:27:26;99A48C;8;leave
2025-11-05T15:27:26;99A48C;7;enter
2025-11-05T15:27:26;A48D96;6;enter
2025-11-05T15:27:26;02D9AF;0;enter
2025-11-05T15:27:26;6EDFCE;3;enter
2025-11-05T15:27:26;8E10D0;14;leave
2025-11-05T15:27:26;8E10D0;13;enter
2025-11-05T15:27:26;58C809;4;enter
2025-11-05T15:27:26;FB5A47;4;leave
2025-11-05T15:27:26;63B561;10;leave
2025-11-05T15:27:26;BB3F88;5;leave
2025-11-05T15:27:26;ECE72C;11;leave
2025-11-05T15:27:26;94E1D2;6;leave
2025-11-05T15:27:26;4BE199;6;leave
2025-11-05T15:27:26;4A853D;9;leave
2025-11-05T15:27:27;C40E44;14;leave
2025-11-05T15:27:27;C40E44;5;enter
2025-11-05T15:27:27;ECE72C;7;enter
2025-11-05T15:27:27;962BEE;7;stay
2025-11-05T15:27:27;A48D96;6;leave
2025-11-05T15:27:27;A48D96;10;enter
2025-11-05T15:27:27;60FF4C;2;enter
2025-11-05T15:27:27;63B561;13;enter
2025-11-05T15:27:27;94E1D2;6;enter
2025-11-05T15:27:27;AC99FF;14;leave
2025-11-05T15:27:27;AAA161;7;leave
2025-11-05T15:27:27;99A48C;7;leave
2025-11-05T15:27:27;02D9AF;0;leave
2025-11-05T15:27:27;6EDFCE;3;leave
2025-11-05T15:27:27;8E10D0;13;leave
2025-11-05T15:27:27;58C809;4;leave
2025-11-05T15:27:27;D1E587;11;enter
2025-11-05T15:27:27;8E10D0;5;enter
2025-11-05T15:27:27;BB3F88;10;enter
2025-11-05T15:27:27;58C474;0;enter
2025-11-05T15:27:27;C40E44;5;leave
2025-11-05T15:27:27;ECE72C;7;leave
2025-11-05T15:27:27;962BEE;7;leave
2025-11-05T15:27:27;A48D96;10;leave
2025-11-05T15:27:27;60FF4C;2;leave
2025-11-05T15:27:27;63B561;13;leave
2025-11-05T15:27:27;94E1D2;6;leave
2025-11-05T15:27:28;8E10D0;5;leave
2025-11-05T15:27:28;8E10D0;1;enter
