timestamp;mouse_id;zone_idx;event
2025-11-07T00:02:33;BBB222;3;enter
2025-11-07T00:02:33;AAA111;7;enter
2025-11-07T00:02:33;CCC333;7;enter
2025-11-07T00:02:33;DDD444;10;enter
2025-11-07T00:02:33;EEE555;12;enter
2025-11-07T00:02:34;AAA111;7;leave
2025-11-07T00:02:34;AAA111;3;enter
2025-11-07T00:02:34;BBB222;3;stay
2025-11-07T00:02:34;CCC333;7;stay
2025-11-07T00:02:34;DDD444;10;stay
2025-11-07T00:02:34;EEE555;12;stay
2025-11-07T00:02:35;AAA111;3;stay
2025-11-07T00:02:37;AAA111;3;leave
2025-11-07T00:02:37;AAA111;7;enter
2025-11-07T00:02:38;AAA111;7;stay
2025-11-07T00:02:39;AAA111;7;leave
2025-11-07T00:02:39;AAA111;3;enter
2025-11-07T00:02:40;AAA111;3;stay
2025-11-07T00:02:43;AAA111;3;leave
2025-11-07T00:02:43;AAA111;7;enter
2025-11-07T00:02:44;AAA111;7;stay
2025-11-07T00:02:46;AAA111;7;leave
2025-11-07T00:02:46;AAA111;3;enter
2025-11-07T00:02:46;AAA111;3;stay
2025-11-07T00:02:48;AAA111;3;leave
2025-11-07T00:02:48;AAA111;7;enter
2025-11-07T00:02:50;AAA111;7;stay
2025-11-07T00:02:51;AAA111;7;leave
2025-11-07T00:02:51;AAA111;3;enter
2025-11-07T00:02:53;AAA111;3;stay
2025-11-07T00:02:55;AAA111;3;leave
2025-11-07T00:02:55;AAA111;7;enter
2025-11-07T00:02:56;AAA111;7;stay
2025-11-07T00:02:58;AAA111;7;leave
2025-11-07T00:02:58;AAA111;3;enter
2025-11-07T00:02:58;AAA111;3;stay
2025-11-07T00:03:01;AAA111;3;leave
2025-11-07T00:03:01;AAA111;7;enter
2025-11-07T00:03:02;AAA111;7;stay
2025-11-07T00:03:04;AAA111;7;leave
2025-11-07T00:03:04;AAA111;3;enter
2025-11-07T00:03:05;AAA111;3;stay
2025-11-07T00:03:07;AAA111;3;leave
2025-11-07T00:03:07;AAA111;7;enter
2025-11-07T00:03:08;AAA111;7;stay
2025-11-07T00:03:10;AAA111;7;leave
2025-11-07T00:03:10;AAA111;3;enter
2025-11-07T00:03:11;AAA111;3;stay
2025-11-07T00:03:13;AAA111;3;leave
2025-11-07T00:03:13;AAA111;7;enter
2025-11-07T00:03:14;AAA111;7;stay
2025-11-07T00:03:16;AAA111;7;leave
2025-11-07T00:03:16;AAA111;3;enter
2025-11-07T00:03:17;AAA111;3;stay
2025-11-07T00:05:52;AAA111;3;enter
2025-11-07T00:05:52;BBB222;3;enter
2025-11-07T00:05:52;CCC333;7;enter
2025-11-07T00:05:52;DDD444;10;enter
2025-11-07T00:05:52;EEE555;12;enter
2025-11-07T00:05:53;BBB222;3;stay
2025-11-07T00:05:53;AAA111;3;leave
2025-11-07T00:05:53;AAA111;7;enter
2025-11-07T00:05:53;CCC333;7;stay
2025-11-07T00:05:53;DDD444;10;stay
2025-11-07T00:05:53;EEE555;12;stay
2025-11-07T00:05:54;AAA111;7;stay
2025-11-07T00:05:56;AAA111;7;leave
2025-11-07T00:05:56;AAA111;3;enter
2025-11-07T00:05:57;AAA111;3;stay
2025-11-07T00:05:59;AAA111;3;leave
2025-11-07T00:05:59;AAA111;7;enter
2025-11-07T00:06:00;AAA111;7;stay
2025-11-07T00:06:02;AAA111;7;leave
2025-11-07T00:06:02;AAA111;3;enter
2025-11-07T00:06:03;AAA111;3;stay
2025-11-07T00:06:05;AAA111;3;leave
2025-11-07T00:06:05;AAA111;7;enter
2025-11-07T00:06:06;AAA111;7;stay
2025-11-07T00:06:08;AAA111;7;leave
2025-11-07T00:06:08;AAA111;3;enter
2025-11-07T00:06:09;AAA111;3;stay
2025-11-07T00:06:11;AAA111;3;leave
2025-11-07T00:06:11;AAA111;7;enter
2025-11-07T00:06:12;AAA111;7;stay
2025-11-07T00:06:14;AAA111;7;leave
2025-11-07T00:06:14;AAA111;3;enter
2025-11-07T00:06:15;AAA111;3;stay
2025-11-07T00:06:17;AAA111;3;leave
2025-11-07T00:06:17;AAA111;7;enter
2025-11-07T00:06:18;AAA111;7;stay
2025-11-07T00:06:20;AAA111;7;leave
2025-11-07T00:06:20;AAA111;3;enter
2025-11-07T00:06:21;AAA111;3;stay
2025-11-07T00:06:23;AAA111;3;leave
2025-11-07T00:06:23;AAA111;7;enter
2025-11-07T00:06:24;AAA111;7;stay
2025-11-07T00:06:26;AAA111;7;leave
2025-11-07T00:06:26;AAA111;3;enter
2025-11-07T00:06:27;AAA111;3;stay
2025-11-07T00:06:29;AAA111;3;leave
2025-11-07T00:06:29;AAA111;7;enter
2025-11-07T00:06:30;AAA111;7;stay
2025-11-07T00:06:32;AAA111;7;leave
2025-11-07T00:06:32;AAA111;3;enter
2025-11-07T00:06:33;AAA111;3;stay
2025-11-07T00:06:35;AAA111;3;leave
2025-11-07T00:06:35;AAA111;7;enter
2025-11-07T00:06:36;AAA111;7;stay
2025-11-07T00:06:38;AAA111;7;leave
2025-11-07T00:06:38;AAA111;3;enter
2025-11-07T00:06:39;AAA111;3;stay
2025-11-07T00:06:41;AAA111;3;leave
2025-11-07T00:06:41;AAA111;7;enter
2025-11-07T00:06:42;AAA111;7;stay
2025-11-07T00:23:27;#piANT=8;7;enter
2025-11-07T00:23:27;CCC333;7;enter
2025-11-07T00:23:27;DDD444;10;enter
2025-11-07T00:23:27;EEE555;12;enter
2025-11-07T00:23:27;AAA111;3;enter
2025-11-07T00:23:27;BBB222;3;enter
2025-11-07T00:23:27;BBB222;3;stay
2025-11-07T00:23:27;AAA111;3;leave
2025-11-07T00:23:27;AAA111;7;enter
2025-11-07T00:23:27;CCC333;7;stay
2025-11-07T00:23:27;DDD444;10;stay
2025-11-07T00:23:27;EEE555;12;stay
2025-11-07T00:23:27;#piANT=8;7;leave
2025-11-07T00:23:28;AAA111;7;stay
2025-11-07T00:23:29;AAA111;7;leave
2025-11-07T00:23:29;AAA111;3;enter
2025-11-07T00:23:30;AAA111;3;stay
2025-11-07T00:23:32;AAA111;3;leave
2025-11-07T00:23:32;AAA111;7;enter
2025-11-07T00:23:33;AAA111;7;stay
2025-11-07T00:23:35;AAA111;7;leave
2025-11-07T00:23:35;AAA111;3;enter
2025-11-07T00:23:36;AAA111;3;stay
2025-11-07T00:23:38;AAA111;3;leave
2025-11-07T00:23:38;AAA111;7;enter
2025-11-07T12:27:52;BBB222;3;enter
2025-11-07T12:27:52;AAA111;7;enter
2025-11-07T12:27:52;CCC333;7;enter
2025-11-07T12:27:52;DDD444;10;enter
2025-11-07T12:27:52;EEE555;12;enter
2025-11-07T12:27:53;BBB222;3;stay
2025-11-07T12:27:53;AAA111;7;stay
2025-11-07T12:27:53;CCC333;7;stay
2025-11-07T12:27:53;DDD444;10;stay
2025-11-07T12:27:53;EEE555;12;stay
2025-11-07T12:27:54;AAA111;7;leave
2025-11-07T12:27:54;AAA111;3;enter
2025-11-07T12:27:55;AAA111;3;stay
2025-11-07T12:27:57;AAA111;3;leave
2025-11-07T12:27:57;AAA111;7;enter
2025-11-07T12:27:58;AAA111;7;stay
2025-11-07T12:28:00;AAA111;7;leave
2025-11-07T12:28:00;AAA111;3;enter
2025-11-07T12:28:01;AAA111;3;stay
2025-11-07T12:28:03;AAA111;3;leave
2025-11-07T12:28:03;AAA111;7;enter
2025-11-07T12:28:04;AAA111;7;stay
2025-11-07T12:28:06;AAA111;7;leave
2025-11-07T12:28:06;AAA111;3;enter
2025-11-07T12:28:07;AAA111;3;stay
2025-11-07T12:28:09;AAA111;3;leave
2025-11-07T12:28:09;AAA111;7;enter
2025-11-07T12:28:10;AAA111;7;stay
2025-11-07T16:29:16;Souris-02;1;enter
2025-11-07T16:29:16;Souris-03;1;enter
2025-11-07T16:29:18;Souris-03;1;stay
2025-11-07T16:29:18;Souris-02;1;leave
2025-11-07T16:29:19;Souris-01;1;enter
2025-11-07T16:29:19;Souris-03;1;leave
2025-11-07T16:29:20;Souris-01;1;stay
2025-11-07T16:29:21;Souris-07;1;enter
2025-11-07T16:29:21;Souris-01;1;leave
2025-11-07T16:29:22;Souris-07;1;stay
2025-11-07T16:29:22;Souris-02;1;enter
2025-11-07T16:29:22;Souris-07;1;leave
2025-11-07T16:29:24;Souris-02;1;stay
2025-11-07T16:29:32;Souris-08;1;enter
2025-11-07T16:29:32;Souris-02;1;leave
2025-11-07T16:29:33;Souris-08;1;stay
2025-11-07T16:29:37;Souris-03;1;enter
2025-11-07T16:29:37;Souris-08;1;leave
2025-11-07T16:29:38;Souris-06;1;enter
2025-11-07T16:29:38;Souris-03;1;leave
2025-11-07T16:29:40;Souris-06;1;stay
2025-11-07T16:29:40;Souris-08;1;enter
2025-11-07T16:29:40;Souris-06;1;leave
2025-11-07T16:29:41;Souris-04;6;enter
2025-11-07T16:29:41;Souris-05;7;enter
2025-11-07T16:29:41;Souris-07;2;enter
2025-11-07T16:29:41;Souris-02;1;enter
2025-11-07T16:29:41;Souris-08;1;stay
2025-11-07T16:29:41;Souris-03;4;enter
2025-11-07T16:29:41;Souris-04;6;stay
2025-11-07T16:29:41;Souris-02;1;stay
2025-11-07T16:29:41;Souris-01;7;enter
2025-11-07T16:29:41;Souris-05;7;stay
2025-11-07T16:29:41;Souris-07;2;leave
2025-11-07T16:29:42;Souris-01;7;leave
2025-11-07T16:29:42;Souris-01;5;enter
2025-11-07T16:29:42;Souris-03;4;leave
2025-11-07T16:29:42;Souris-03;5;enter
2025-11-07T16:29:42;Souris-06;1;enter
2025-11-07T16:29:42;Souris-07;1;enter
2025-11-07T16:29:42;Souris-08;1;leave
2025-11-07T16:29:42;Souris-08;2;enter
2025-11-07T16:29:42;Souris-04;6;leave
2025-11-07T16:29:42;Souris-04;7;enter
2025-11-07T16:29:42;Souris-02;1;leave
2025-11-07T16:29:42;Souris-05;7;leave
2025-11-07T16:29:43;Souris-07;1;leave
2025-11-07T16:29:43;Souris-07;8;enter
2025-11-07T16:29:43;Souris-01;5;leave
2025-11-07T16:29:43;Souris-01;8;enter
2025-11-07T16:29:43;Souris-02;3;enter
2025-11-07T16:29:43;Souris-04;7;leave
2025-11-07T16:29:43;Souris-04;8;enter
2025-11-07T16:29:43;Souris-05;8;enter
2025-11-07T16:29:43;Souris-06;1;leave
2025-11-07T16:29:43;Souris-06;8;enter
2025-11-07T16:29:43;Souris-08;2;leave
2025-11-07T16:29:43;Souris-08;3;enter
2025-11-07T16:29:43;Souris-03;5;leave
2025-11-07T16:29:43;Souris-04;8;leave
2025-11-07T16:29:43;Souris-04;6;enter
2025-11-07T16:29:43;Souris-08;3;leave
2025-11-07T16:29:43;Souris-08;8;enter
2025-11-07T16:29:43;Souris-05;8;leave
2025-11-07T16:29:43;Souris-05;1;enter
2025-11-07T16:29:43;Souris-02;3;stay
2025-11-07T16:29:43;Souris-06;8;leave
2025-11-07T16:29:43;Souris-06;3;enter
2025-11-07T16:29:43;Souris-07;8;leave
2025-11-07T16:29:43;Souris-01;8;leave
2025-11-07T16:29:44;Souris-05;1;leave
2025-11-07T16:29:44;Souris-05;8;enter
2025-11-07T16:29:44;Souris-07;1;enter
2025-11-07T16:29:44;Souris-08;8;leave
2025-11-07T16:29:44;Souris-08;1;enter
2025-11-07T16:29:44;Souris-03;6;enter
2025-11-07T16:29:44;Souris-04;6;stay
2025-11-07T16:29:44;Souris-01;8;enter
2025-11-07T16:29:44;Souris-02;3;leave
2025-11-07T16:29:44;Souris-06;3;leave
2025-11-07T16:29:45;Souris-06;3;enter
2025-11-07T16:29:45;Souris-08;1;leave
2025-11-07T16:29:45;Souris-08;3;enter
2025-11-07T16:29:45;Souris-05;8;leave
2025-11-07T16:29:45;Souris-05;7;enter
2025-11-07T16:29:45;Souris-07;1;leave
2025-11-07T16:29:45;Souris-07;2;enter
2025-11-07T16:29:45;Souris-03;6;leave
2025-11-07T16:29:45;Souris-04;6;leave
2025-11-07T16:29:45;Souris-01;8;leave
2025-11-07T16:29:45;Souris-04;1;enter
2025-11-07T16:29:45;Souris-07;2;leave
2025-11-07T16:29:45;Souris-07;1;enter
2025-11-07T16:29:45;Souris-08;3;leave
2025-11-07T16:29:45;Souris-08;1;enter
2025-11-07T16:29:45;Souris-01;4;enter
2025-11-07T16:29:45;Souris-02;4;enter
2025-11-07T16:29:45;Souris-05;7;leave
2025-11-07T16:29:45;Souris-05;3;enter
2025-11-07T16:29:45;Souris-03;6;enter
2025-11-07T16:29:45;Souris-06;3;leave
2025-11-07T16:29:46;Souris-05;3;leave
2025-11-07T16:29:46;Souris-05;2;enter
2025-11-07T16:29:46;Souris-06;2;enter
2025-11-07T16:29:46;Souris-03;6;leave
2025-11-07T16:29:46;Souris-03;5;enter
2025-11-07T16:29:46;Souris-07;1;leave
2025-11-07T16:29:46;Souris-07;5;enter
2025-11-07T16:29:46;Souris-08;1;stay
2025-11-07T16:29:46;Souris-01;4;stay
2025-11-07T16:29:46;Souris-02;4;stay
2025-11-07T16:29:46;Souris-04;1;leave
2025-11-07T16:29:47;Souris-04;2;enter
2025-11-07T16:29:47;Souris-05;2;stay
2025-11-07T16:29:47;Souris-06;2;stay
2025-11-07T16:29:47;Souris-08;1;leave
2025-11-07T16:29:47;Souris-08;2;enter
2025-11-07T16:29:47;Souris-01;4;leave
2025-11-07T16:29:47;Souris-01;3;enter
2025-11-07T16:29:47;Souris-03;5;stay
2025-11-07T16:29:47;Souris-07;5;stay
2025-11-07T16:29:47;Souris-04;2;leave
2025-11-07T16:29:47;Souris-04;8;enter
2025-11-07T16:29:47;Souris-08;2;leave
2025-11-07T16:29:47;Souris-08;8;enter
2025-11-07T16:29:47;Souris-01;3;stay
2025-11-07T16:29:47;Souris-07;5;leave
2025-11-07T16:29:47;Souris-07;3;enter
2025-11-07T16:29:47;Souris-02;4;leave
2025-11-07T16:29:47;Souris-02;7;enter
2025-11-07T16:29:47;Souris-05;2;leave
2025-11-07T16:29:48;Souris-06;2;leave
2025-11-07T16:29:48;Souris-06;3;enter
2025-11-07T16:29:48;Souris-08;8;stay
2025-11-07T16:29:48;Souris-03;5;leave
2025-11-07T16:29:48;Souris-03;6;enter
2025-11-07T16:29:48;Souris-04;8;leave
2025-11-07T16:29:48;Souris-07;3;leave
2025-11-07T16:29:48;Souris-02;7;leave
2025-11-07T16:29:48;Souris-08;8;leave
2025-11-07T16:29:48;Souris-08;2;enter
2025-11-07T16:29:48;Souris-01;3;leave
2025-11-07T16:29:48;Souris-01;1;enter
2025-11-07T16:29:48;Souris-06;3;stay
2025-11-07T16:29:48;Souris-03;6;stay
2025-11-07T16:29:48;Souris-02;1;enter
2025-11-07T16:29:48;Souris-05;1;enter
2025-11-07T16:29:48;Souris-07;4;enter
2025-11-07T16:29:49;Souris-02;1;leave
2025-11-07T16:29:49;Souris-02;7;enter
2025-11-07T16:29:49;Souris-03;6;leave
2025-11-07T16:29:49;Souris-03;4;enter
2025-11-07T16:29:49;Souris-07;4;leave
2025-11-07T16:29:49;Souris-07;2;enter
2025-11-07T16:29:49;Souris-05;1;leave
2025-11-07T16:29:49;Souris-05;3;enter
2025-11-07T16:29:49;Souris-08;2;leave
2025-11-07T16:29:49;Souris-08;1;enter
2025-11-07T16:29:49;Souris-01;1;leave
2025-11-07T16:29:49;Souris-01;4;enter
2025-11-07T16:29:49;Souris-06;3;leave
2025-11-07T16:29:50;Souris-02;7;leave
2025-11-07T16:29:50;Souris-02;1;enter
2025-11-07T16:29:50;Souris-04;7;enter
2025-11-07T16:29:50;Souris-01;4;leave
2025-11-07T16:29:50;Souris-01;2;enter
2025-11-07T16:29:50;Souris-05;3;stay
2025-11-07T16:29:50;Souris-08;1;leave
2025-11-07T16:29:50;Souris-08;3;enter
2025-11-07T16:29:50;Souris-06;6;enter
2025-11-07T16:29:50;Souris-03;4;leave
2025-11-07T16:29:50;Souris-03;5;enter
2025-11-07T16:29:50;Souris-07;2;leave
2025-11-07T16:29:50;Souris-02;1;leave
2025-11-07T16:29:50;Souris-02;7;enter
2025-11-07T16:29:50;Souris-01;2;stay
2025-11-07T16:29:50;Souris-05;3;leave
2025-11-07T16:29:50;Souris-05;2;enter
2025-11-07T16:29:50;Souris-08;3;leave
2025-11-07T16:29:50;Souris-08;2;enter
2025-11-07T16:29:50;Souris-03;5;stay
2025-11-07T16:29:50;Souris-06;6;leave
2025-11-07T16:29:50;Souris-06;5;enter
2025-11-07T16:29:50;Souris-07;5;enter
2025-11-07T16:29:50;Souris-04;7;leave
2025-11-07T16:29:51;Souris-08;2;stay
2025-11-07T16:29:51;Souris-05;2;leave
2025-11-07T16:29:51;Souris-05;5;enter
2025-11-07T16:29:51;Souris-06;5;stay
2025-11-07T16:29:51;Souris-02;7;leave
2025-11-07T16:29:51;Souris-03;5;leave
2025-11-07T16:29:51;Souris-07;5;leave
2025-11-07T16:29:52;Souris-03;5;enter
2025-11-07T16:29:52;Souris-04;5;enter
2025-11-07T16:29:52;Souris-05;5;leave
2025-11-07T16:29:52;Souris-05;4;enter
2025-11-07T16:29:52;Souris-02;1;enter
2025-11-07T16:29:52;Souris-01;2;leave
2025-11-07T16:29:52;Souris-08;2;leave
2025-11-07T16:29:52;Souris-06;5;leave
2025-11-07T16:29:52;Souris-02;1;leave
2025-11-07T16:29:52;Souris-02;7;enter
2025-11-07T16:29:52;Souris-04;5;leave
2025-11-07T16:29:52;Souris-04;4;enter
2025-11-07T16:29:52;Souris-08;3;enter
2025-11-07T16:29:52;Souris-01;2;enter
2025-11-07T16:29:52;Souris-03;5;leave
2025-11-07T16:29:52;Souris-05;4;leave
2025-11-07T16:29:53;Souris-06;2;enter
2025-11-07T16:29:53;Souris-04;4;stay
2025-11-07T16:29:53;Souris-05;4;enter
2025-11-07T16:29:53;Souris-02;7;leave
2025-11-07T16:29:53;Souris-02;2;enter
2025-11-07T16:29:53;Souris-08;3;leave
2025-11-07T16:29:53;Souris-01;2;leave
2025-11-07T16:29:54;Souris-03;5;enter
2025-11-07T16:29:54;Souris-06;2;leave
2025-11-07T16:29:54;Souris-06;1;enter
2025-11-07T16:29:54;Souris-01;4;enter
2025-11-07T16:29:54;Souris-07;4;enter
2025-11-07T16:29:54;Souris-02;2;stay
2025-11-07T16:29:54;Souris-05;4;leave
2025-11-07T16:29:54;Souris-05;2;enter
2025-11-07T16:29:54;Souris-04;4;leave
2025-11-07T16:29:54;Souris-01;4;leave
2025-11-07T16:29:54;Souris-01;2;enter
2025-11-07T16:29:54;Souris-03;5;leave
2025-11-07T16:29:54;Souris-03;4;enter
2025-11-07T16:29:54;Souris-08;4;enter
2025-11-07T16:29:54;Souris-05;2;leave
2025-11-07T16:29:54;Souris-05;7;enter
2025-11-07T16:29:54;Souris-04;2;enter
2025-11-07T16:29:54;Souris-02;2;leave
2025-11-07T16:29:54;Souris-02;3;enter
2025-11-07T16:29:54;Souris-06;1;leave
2025-11-07T16:29:54;Souris-07;4;leave
2025-11-07T16:29:55;Souris-07;1;enter
2025-11-07T16:29:55;Souris-01;2;leave
2025-11-07T16:29:55;Souris-01;1;enter
2025-11-07T16:29:55;Souris-05;7;leave
2025-11-07T16:29:55;Souris-05;1;enter
2025-11-07T16:29:55;Souris-06;1;enter
2025-11-07T16:29:55;Souris-03;4;stay
2025-11-07T16:29:55;Souris-08;4;stay
2025-11-07T16:29:55;Souris-04;2;leave
2025-11-07T16:29:55;Souris-02;3;leave
2025-11-07T16:29:55;Souris-01;1;stay
2025-11-07T16:29:55;Souris-04;1;enter
2025-11-07T16:29:55;Souris-05;1;leave
2025-11-07T16:29:55;Souris-05;7;enter
2025-11-07T16:29:55;Souris-02;2;enter
2025-11-07T16:29:55;Souris-06;1;leave
2025-11-07T16:29:55;Souris-06;2;enter
2025-11-07T16:29:55;Souris-07;1;leave
2025-11-07T16:29:55;Souris-08;4;leave
2025-11-07T16:29:56;Souris-08;3;enter
2025-11-07T16:29:56;Souris-06;2;leave
2025-11-07T16:29:56;Souris-06;8;enter
2025-11-07T16:29:56;Souris-07;8;enter
2025-11-07T16:29:56;Souris-0;3;enter
2025-11-07T16:29:56;Souris-03;4;leave
2025-11-07T16:29:56;Souris-03;6;enter
2025-11-07T16:29:56;Souris-01;1;leave
2025-11-07T16:29:56;Souris-01;2;enter
2025-11-07T16:29:56;Souris-05;7;leave
2025-11-07T16:29:56;Souris-05;2;enter
2025-11-07T16:29:56;Souris-04;1;leave
