timestamp;mouse_id;zone_idx;event
2025-10-27T23:08:06;BBB222;3;enter
2025-10-27T23:08:06;AAA111;7;enter
2025-10-27T23:08:06;CCC333;7;enter
2025-10-27T23:08:06;DDD444;10;enter
2025-10-27T23:08:06;EEE555;12;enter
2025-10-27T23:08:12;AAA111;7;leave
2025-10-27T23:08:12;AAA111;3;enter
2025-10-27T23:08:12;BBB222;3;stay
2025-10-27T23:08:12;CCC333;7;stay
2025-10-27T23:08:12;DDD444;10;stay
2025-10-27T23:08:12;EEE555;12;stay
2025-10-27T23:08:18;AAA111;3;stay
2025-10-27T23:08:27;AAA111;3;leave
2025-10-27T23:08:27;AAA111;7;enter
2025-10-27T23:08:33;AAA111;7;stay
2025-10-27T23:08:42;AAA111;7;leave
2025-10-27T23:08:42;AAA111;3;enter
2025-10-27T23:08:48;AAA111;3;stay
2025-10-27T23:08:57;AAA111;3;leave
2025-10-27T23:08:57;AAA111;7;enter
2025-10-27T23:09:03;AAA111;7;stay
2025-10-27T23:09:12;AAA111;7;leave
2025-10-27T23:09:12;AAA111;3;enter
2025-10-27T23:09:18;AAA111;3;stay
2025-10-27T23:09:27;AAA111;3;leave
2025-10-27T23:09:27;AAA111;7;enter
2025-10-27T23:09:33;AAA111;7;stay
2025-10-27T23:09:42;AAA111;7;leave
2025-10-27T23:09:42;AAA111;3;enter
2025-10-27T23:09:48;AAA111;3;stay
2025-10-27T23:09:57;AAA111;3;leave
2025-10-27T23:09:57;AAA111;7;enter
2025-10-27T23:10:03;AAA111;7;stay
2025-10-27T23:10:12;AAA111;7;leave
2025-10-27T23:10:12;AAA111;3;enter
2025-10-27T23:10:18;AAA111;3;stay
