timestamp;mouse_id;zone_idx;event
2025-11-10T00:01:57;Souris Alpha;1;enter
2025-11-10T00:01:57;Souris Zeta;3;enter
2025-11-10T00:01:57;Souris Gamma;4;enter
2025-11-10T00:01:57;Souris Alpha;1;stay
2025-11-10T00:01:57;Souris Delta;5;enter
2025-11-10T00:01:57;Souris Eta;5;enter
2025-11-10T00:01:57;Souris Epsilon;6;enter
2025-11-10T00:01:57;Souris Beta;0;enter
2025-11-10T00:01:57;Souris Theta;0;enter
2025-11-10T00:01:58;Souris Beta;0;stay
2025-11-10T00:01:58;Souris Theta;0;stay
2025-11-10T00:01:58;Souris Gamma;4;stay
2025-11-10T00:01:58;Souris Alpha;1;leave
2025-11-10T00:01:58;Souris Alpha;5;enter
2025-11-10T00:01:58;Souris Delta;5;stay
2025-11-10T00:01:58;Souris Eta;5;stay
2025-11-10T00:01:58;Souris Epsilon;6;stay
2025-11-10T00:01:58;Souris Zeta;3;stay
2025-11-10T00:01:59;Souris Alpha;5;stay
2025-11-10T00:02:00;Souris Theta;0;leave
2025-11-10T00:02:00;Souris Theta;7;enter
2025-11-10T00:02:00;Souris Theta;7;stay
2025-11-10T00:02:01;Souris Epsilon;6;leave
2025-11-10T00:02:02;Souris Epsilon;6;enter
2025-11-10T00:02:02;Souris Eta;5;leave
2025-11-10T00:02:02;Souris Eta;3;enter
2025-11-10T00:02:02;Souris Theta;7;leave
2025-11-10T00:02:02;Souris Gamma;4;leave
2025-11-10T00:02:02;Souris Epsilon;6;stay
2025-11-10T00:02:02;Souris Eta;3;stay
2025-11-10T00:02:02;Souris Theta;7;enter
2025-11-10T00:02:03;Souris Gamma;7;enter
2025-11-10T00:02:03;Souris Theta;7;stay
2025-11-10T00:02:03;Souris Beta;0;leave
2025-11-10T00:02:04;Souris Gamma;7;stay
2025-11-10T00:02:04;Souris Beta;4;enter
2025-11-10T00:02:04;Souris Epsilon;6;leave
2025-11-10T00:02:04;Souris Epsilon;2;enter
2025-11-10T00:02:04;Souris Beta;4;stay
2025-11-10T00:02:05;Souris Epsilon;2;stay
2025-11-10T00:02:07;Souris Delta;5;leave
2025-11-10T00:02:07;Souris Delta;1;enter
2025-11-10T00:02:07;Souris Delta;1;stay
2025-11-10T00:02:08;Souris Zeta;3;leave
2025-11-10T00:02:08;Souris Zeta;5;enter
2025-11-10T00:02:09;Souris Alpha;5;leave
2025-11-10T00:02:09;Souris Alpha;4;enter
2025-11-10T00:02:09;Souris Zeta;5;stay
2025-11-10T00:02:09;Souris Alpha;4;stay
2025-11-10T00:02:11;Souris Eta;3;leave
2025-11-10T00:02:11;Souris Eta;6;enter
2025-11-10T00:02:12;Souris Beta;4;leave
2025-11-10T00:02:12;Souris Beta;2;enter
2025-11-10T00:02:12;Souris Eta;6;stay
2025-11-10T00:02:12;Souris Theta;7;leave
2025-11-10T00:02:12;Souris Theta;3;enter
2025-11-10T00:02:12;Souris Beta;2;stay
2025-11-10T00:02:12;Souris Theta;3;leave
2025-11-10T00:02:13;Souris Theta;3;enter
2025-11-10T00:02:14;Souris Theta;3;stay
2025-11-10T00:02:14;Souris Gamma;7;leave
2025-11-10T00:02:14;Souris Gamma;6;enter
2025-11-10T00:02:14;Souris Epsilon;2;leave
2025-11-10T00:02:14;Souris Epsilon;4;enter
2025-11-10T00:02:14;Souris Gamma;6;stay
2025-11-10T00:02:15;Souris Epsilon;4;stay
2025-11-10T00:02:16;Souris Zeta;5;leave
2025-11-10T00:02:17;Souris Zeta;5;enter
2025-11-10T00:02:17;Souris Zeta;5;leave
