timestamp;mouse_id;zone_idx;event
2025-09-10T17:37:25;3EB33A;6;enter
2025-09-10T17:37:25;0A576F;10;enter
2025-09-10T17:37:25;8169FB;14;enter
2025-09-10T17:37:25;CFD03D;14;enter
2025-09-10T17:37:25;094D52;11;enter
2025-09-10T17:37:25;47F4CC;11;enter
2025-09-10T17:37:25;B888CF;7;enter
2025-09-10T17:37:25;7C47A2;7;enter
2025-09-10T17:37:25;09F5A4;3;enter
2025-09-10T17:37:25;6E7B05;1;enter
2025-09-10T17:37:25;435F75;12;enter
2025-09-10T17:37:25;5FB63E;12;enter
2025-09-10T17:37:25;47F4CC;11;leave
2025-09-10T17:37:25;47F4CC;12;enter
2025-09-10T17:37:25;6E7B05;1;leave
2025-09-10T17:37:25;6E7B05;2;enter
2025-09-10T17:37:25;26379A;10;enter
2025-09-10T17:37:25;33EA2C;9;enter
2025-09-10T17:37:25;F73AA0;9;enter
2025-09-10T17:37:25;FB1544;13;enter
2025-09-10T17:37:25;3EB33A;6;leave
2025-09-10T17:37:25;0A576F;10;leave
2025-09-10T17:37:25;8169FB;14;leave
2025-09-10T17:37:25;CFD03D;14;leave
2025-09-10T17:37:25;094D52;11;leave
2025-09-10T17:37:25;B888CF;7;leave
2025-09-10T17:37:25;7C47A2;7;leave
2025-09-10T17:37:25;09F5A4;3;leave
2025-09-10T17:37:26;9FC398;3;enter
2025-09-10T17:37:26;34E271;2;enter
2025-09-10T17:37:26;A294E4;7;enter
2025-09-10T17:37:26;435F75;12;leave
2025-09-10T17:37:26;5FB63E;12;leave
2025-09-10T17:37:26;47F4CC;12;leave
2025-09-10T17:37:26;6E7B05;2;leave
2025-09-10T17:37:26;26379A;10;leave
2025-09-10T17:37:26;33EA2C;9;leave
2025-09-10T17:37:26;F73AA0;9;leave
2025-09-10T17:37:26;FB1544;13;leave
2025-09-10T17:37:26;435F75;13;enter
2025-09-10T17:37:26;D9C72C;13;enter
2025-09-10T17:37:26;9FC398;3;leave
2025-09-10T17:37:26;34E271;2;leave
2025-09-10T17:37:26;A294E4;7;leave
2025-09-10T17:37:27;47F4CC;9;enter
2025-09-10T17:37:27;6E7B05;4;enter
2025-09-10T17:37:27;F73AA0;10;enter
2025-09-10T17:37:27;33EA2C;13;enter
2025-09-10T17:37:27;435F75;13;leave
2025-09-10T17:37:27;D9C72C;13;leave
2025-09-10T17:37:28;47F4CC;9;leave
2025-09-10T17:37:28;6E7B05;4;leave
2025-09-10T17:37:28;F73AA0;10;leave
2025-09-10T17:37:28;33EA2C;13;leave
2025-09-10T17:37:28;6E7B05;4;enter
2025-09-10T17:37:28;CFD03D;3;enter
2025-09-10T17:37:29;094D52;12;enter
2025-09-10T17:37:29;9FC398;0;enter
2025-09-10T17:37:29;0A576F;14;enter
2025-09-10T17:37:29;A294E4;1;enter
2025-09-10T17:37:29;7553CA;13;enter
2025-09-10T17:37:29;022262;13;enter
2025-09-10T17:37:29;D9C72C;11;enter
2025-09-10T17:37:29;B976EB;10;enter
2025-09-10T17:37:29;6E7B05;4;leave
2025-09-10T17:37:29;CFD03D;3;leave
2025-09-10T17:37:29;435F75;1;enter
2025-09-10T17:37:29;9FC398;0;leave
2025-09-10T17:37:29;9FC398;1;enter
2025-09-10T17:37:29;97D69B;1;enter
2025-09-10T17:37:29;7C47A2;8;enter
2025-09-10T17:37:29;3EB33A;14;enter
2025-09-10T17:37:29;F73AA0;9;enter
2025-09-10T17:37:29;8169FB;6;enter
2025-09-10T17:37:29;A294E4;1;leave
2025-09-10T17:37:29;A294E4;0;enter
2025-09-10T17:37:29;5FB63E;13;enter
2025-09-10T17:37:29;09F5A4;4;enter
2025-09-10T17:37:29;094D52;12;leave
2025-09-10T17:37:29;0A576F;14;leave
2025-09-10T17:37:29;7553CA;13;leave
2025-09-10T17:37:29;022262;13;leave
2025-09-10T17:37:29;D9C72C;11;leave
2025-09-10T17:37:29;B976EB;10;leave
2025-09-10T17:37:30;34E271;8;enter
2025-09-10T17:37:30;85FA25;4;enter
2025-09-10T17:37:30;97D69B;1;leave
2025-09-10T17:37:30;97D69B;14;enter
2025-09-10T17:37:30;B181E3;10;enter
2025-09-10T17:37:30;6E7B05;1;enter
2025-09-10T17:37:30;094D52;6;enter
2025-09-10T17:37:30;2517DD;5;enter
2025-09-10T17:37:30;8169FB;6;leave
2025-09-10T17:37:30;8169FB;7;enter
2025-09-10T17:37:30;435F75;1;leave
2025-09-10T17:37:30;9FC398;1;leave
2025-09-10T17:37:30;7C47A2;8;leave
2025-09-10T17:37:30;3EB33A;14;leave
2025-09-10T17:37:30;F73AA0;9;leave
2025-09-10T17:37:30;A294E4;0;leave
2025-09-10T17:37:30;5FB63E;13;leave
2025-09-10T17:37:30;09F5A4;4;leave
2025-09-10T17:37:31;09F5A4;10;enter
2025-09-10T17:37:31;33EA2C;7;enter
2025-09-10T17:37:31;0A576F;7;enter
2025-09-10T17:37:31;79B40F;14;enter
2025-09-10T17:37:31;022262;14;enter
2025-09-10T17:37:31;7C47A2;8;enter
2025-09-10T17:37:31;34E271;8;leave
2025-09-10T17:37:31;34E271;3;enter
2025-09-10T17:37:31;094D52;6;leave
2025-09-10T17:37:31;094D52;3;enter
2025-09-10T17:37:31;F73AA0;12;enter
2025-09-10T17:37:31;47F4CC;4;enter
2025-09-10T17:37:31;85FA25;4;leave
2025-09-10T17:37:31;97D69B;14;leave
2025-09-10T17:37:31;B181E3;10;leave
2025-09-10T17:37:31;6E7B05;1;leave
2025-09-10T17:37:31;2517DD;5;leave
2025-09-10T17:37:31;8169FB;7;leave
2025-09-10T17:37:31;7C47A2;8;leave
2025-09-10T17:37:31;7C47A2;1;enter
2025-09-10T17:37:31;26379A;7;enter
2025-09-10T17:37:31;85FA25;9;enter
2025-09-10T17:37:31;79B40F;14;leave
2025-09-10T17:37:31;79B40F;11;enter
2025-09-10T17:37:31;D9C72C;11;enter
2025-09-10T17:37:31;435F75;11;enter
2025-09-10T17:37:31;094D52;3;leave
2025-09-10T17:37:31;094D52;0;enter
2025-09-10T17:37:31;09F5A4;10;leave
2025-09-10T17:37:31;33EA2C;7;leave
2025-09-10T17:37:31;0A576F;7;leave
2025-09-10T17:37:31;022262;14;leave
2025-09-10T17:37:31;34E271;3;leave
2025-09-10T17:37:31;F73AA0;12;leave
2025-09-10T17:37:31;47F4CC;4;leave
2025-09-10T17:37:32;7C47A2;1;leave
2025-09-10T17:37:32;7C47A2;4;enter
2025-09-10T17:37:32;26379A;7;leave
2025-09-10T17:37:32;85FA25;9;leave
2025-09-10T17:37:32;79B40F;11;leave
2025-09-10T17:37:32;D9C72C;11;leave
2025-09-10T17:37:32;435F75;11;leave
2025-09-10T17:37:32;094D52;0;leave
2025-09-10T17:37:33;47F4CC;14;enter
2025-09-10T17:37:33;B976EB;14;enter
2025-09-10T17:37:33;D9C72C;11;enter
2025-09-10T17:37:33;34E271;11;enter
2025-09-10T17:37:33;7553CA;4;enter
2025-09-10T17:37:33;A294E4;6;enter
2025-09-10T17:37:33;8169FB;3;enter
2025-09-10T17:37:33;7C47A2;4;leave
2025-09-10T17:37:33;7553CA;4;leave
2025-09-10T17:37:33;7553CA;8;enter
2025-09-10T17:37:33;A7E2B3;4;enter
2025-09-10T17:37:33;33EA2C;14;enter
2025-09-10T17:37:33;CFD03D;3;enter
2025-09-10T17:37:33;F73AA0;3;enter
2025-09-10T17:37:33;09F5A4;7;enter
2025-09-10T17:37:33;A0DCAF;7;enter
2025-09-10T17:37:33;3EB33A;11;enter
2025-09-10T17:37:33;6E7B05;2;enter
2025-09-10T17:37:33;2517DD;9;enter
2025-09-10T17:37:33;47F4CC;14;leave
2025-09-10T17:37:33;B976EB;14;leave
2025-09-10T17:37:33;D9C72C;11;leave
2025-09-10T17:37:33;34E271;11;leave
2025-09-10T17:37:33;A294E4;6;leave
2025-09-10T17:37:33;8169FB;3;leave
2025-09-10T17:37:34;97D69B;10;enter
2025-09-10T17:37:34;7553CA;8;leave
2025-09-10T17:37:34;A7E2B3;4;leave
2025-09-10T17:37:34;33EA2C;14;leave
2025-09-10T17:37:34;CFD03D;3;leave
2025-09-10T17:37:34;F73AA0;3;leave
2025-09-10T17:37:34;09F5A4;7;leave
2025-09-10T17:37:34;A0DCAF;7;leave
2025-09-10T17:37:34;3EB33A;11;leave
2025-09-10T17:37:34;6E7B05;2;leave
2025-09-10T17:37:34;2517DD;9;leave
2025-09-10T17:37:34;435F75;10;enter
2025-09-10T17:37:34;D9C72C;10;enter
2025-09-10T17:37:34;85FA25;10;enter
2025-09-10T17:37:34;A294E4;7;enter
2025-09-10T17:37:34;5FB63E;7;enter
2025-09-10T17:37:34;7553CA;14;enter
2025-09-10T17:37:34;26379A;14;enter
2025-09-10T17:37:34;9FC398;2;enter
2025-09-10T17:37:34;7C47A2;2;enter
2025-09-10T17:37:34;33EA2C;4;enter
2025-09-10T17:37:34;97D69B;10;leave
2025-09-10T17:37:35;B976EB;12;enter
2025-09-10T17:37:35;FB1544;12;enter
2025-09-10T17:37:35;79B40F;4;enter
2025-09-10T17:37:35;F73AA0;8;enter
2025-09-10T17:37:35;B181E3;6;enter
2025-09-10T17:37:35;26379A;14;leave
2025-09-10T17:37:35;26379A;0;enter
2025-09-10T17:37:35;34E271;1;enter
2025-09-10T17:37:35;85FA25;10;leave
2025-09-10T17:37:35;85FA25;13;enter
2025-09-10T17:37:35;435F75;10;leave
2025-09-10T17:37:35;D9C72C;10;leave
2025-09-10T17:37:35;A294E4;7;leave
2025-09-10T17:37:35;5FB63E;7;leave
2025-09-10T17:37:35;7553CA;14;leave
2025-09-10T17:37:35;9FC398;2;leave
2025-09-10T17:37:35;7C47A2;2;leave
2025-09-10T17:37:35;33EA2C;4;leave
2025-09-10T17:37:36;B976EB;12;leave
2025-09-10T17:37:36;FB1544;12;leave
2025-09-10T17:37:36;79B40F;4;leave
2025-09-10T17:37:36;F73AA0;8;leave
2025-09-10T17:37:36;B181E3;6;leave
2025-09-10T17:37:36;26379A;0;leave
2025-09-10T17:37:36;34E271;1;leave
2025-09-10T17:37:36;85FA25;13;leave
2025-09-10T17:37:36;3EB33A;7;enter
2025-09-10T17:37:36;09F5A4;12;enter
2025-09-10T17:37:36;FB1544;13;enter
2025-09-10T17:37:36;F73AA0;11;enter
2025-09-10T17:37:36;5FB63E;5;enter
